Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testMerge.(lambda_expr_1)",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testMerge.(lambda_expr_1).(lambda_expr_2)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPropertyName",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPut",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPut.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPutAll",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPutAll.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPutIfAbsent",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testPutIfAbsent.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testRehash",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testRemove",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testRemove.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testRemoveKey",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testRemoveKey.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplace",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplace.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplaceAll",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplaceAll.(lambda_expr_1)",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplaceAll.(lambda_expr_1).(lambda_expr_2)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplaceOldValue",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testReplaceOldValue.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSave",3,4,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSave.(lambda_expr_1)",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSave.(lambda_expr_2)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSetProperty",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSetProperty.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testSize",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testStoreToOutputStream",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testStoreToPrintWriter",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testStoreToXMLOutputStream",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testStoreToXMLOutputStreamWithEncoding",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testStringPropertyName",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testToString",0,1,,
Public Method,"org.apache.commons.collections4.properties.EmptyPropertiesTest.testValues",0,1,,
Public Class,"org.apache.commons.collections4.properties.PropertiesFactory",0,2,1,1
Private Static Class,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties",0,45,1,1
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.clear",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.compute",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.computeIfAbsent",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.computeIfPresent",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.contains",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.containsKey",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.containsValue",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.elements",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.entrySet",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.equals",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.forEach",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.get",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.getOrDefault",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.getProperty",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.getProperty",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.hashCode",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.isEmpty",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.keySet",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.keys",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.list",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.list",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.load",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.load",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.loadFromXML",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.merge",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.propertyNames",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.put",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.putAll",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.putIfAbsent",0,1,,
Protected Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.rehash",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.remove",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.remove",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.replace",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.replace",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.replaceAll",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.save",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.setProperty",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.size",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.store",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.store",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.storeToXML",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.storeToXML",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.stringPropertyNames",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.toString",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactory.EmptyProperties.values",0,1,,
Private Constructor,"org.apache.commons.collections4.properties.PropertiesFactory.PropertiesFactory",0,1,,
Protected Method,"org.apache.commons.collections4.properties.PropertiesFactory.createProperties",0,1,,
Public Class,"org.apache.commons.collections4.properties.PropertiesFactoryTest",0,2,1,1
Public Constructor,"org.apache.commons.collections4.properties.PropertiesFactoryTest.PropertiesFactoryTest",0,1,,
Public Method,"org.apache.commons.collections4.properties.PropertiesFactoryTest.testInstance",0,1,,
Public Class,"org.apache.commons.collections4.properties.SortedProperties",0,4,1,1
Public Method,"org.apache.commons.collections4.properties.SortedProperties.entrySet",0,2,,
Lambda Method,"org.apache.commons.collections4.properties.SortedProperties.entrySet.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.properties.SortedProperties.keys",0,1,,
Private Method,"org.apache.commons.collections4.properties.SortedProperties.sortedKeys",0,1,,
Public Class,"org.apache.commons.collections4.properties.SortedPropertiesFactory",0,2,1,1
Private Constructor,"org.apache.commons.collections4.properties.SortedPropertiesFactory.SortedPropertiesFactory",0,1,,
Protected Method,"org.apache.commons.collections4.properties.SortedPropertiesFactory.createProperties",0,1,,
Public Class,"org.apache.commons.collections4.properties.SortedPropertiesFactoryTest",0,2,1,1
Public Constructor,"org.apache.commons.collections4.properties.SortedPropertiesFactoryTest.SortedPropertiesFactoryTest",0,1,,
Public Method,"org.apache.commons.collections4.properties.SortedPropertiesFactoryTest.testInstance",0,1,,
Public Class,"org.apache.commons.collections4.properties.SortedPropertiesTest",1,6,3,3
Public Method,"org.apache.commons.collections4.properties.SortedPropertiesTest.testEntrySet",1,3,,
Public Method,"org.apache.commons.collections4.properties.SortedPropertiesTest.testKeys",1,3,,
Package,"org.apache.commons.collections4.queue",3,227,1,6
Public Abstract Generic Class,"org.apache.commons.collections4.queue.AbstractQueueDecorator",0,8,1,1
Protected Constructor,"org.apache.commons.collections4.queue.AbstractQueueDecorator.AbstractQueueDecorator",0,1,,
Protected Constructor,"org.apache.commons.collections4.queue.AbstractQueueDecorator.AbstractQueueDecorator",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.AbstractQueueDecorator.E",0,0,0,0
Protected Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.decorated",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.element",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.peek",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.poll",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueDecorator.remove",0,1,,
Public Abstract Generic Class,"org.apache.commons.collections4.queue.AbstractQueueTest",2,39,2,5
Public Constructor,"org.apache.commons.collections4.queue.AbstractQueueTest.AbstractQueueTest",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.AbstractQueueTest.E",0,0,0,0
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.getCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.isSetSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.makeFullCollection",0,1,,
Public Abstract Method,"org.apache.commons.collections4.queue.AbstractQueueTest.makeObject",0,0,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testEmptyQueueCompatibility",1,2,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testEmptyQueueSerialization",1,2,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testFullQueueCompatibility",1,2,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testFullQueueSerialization",1,2,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueElement",2,6,,
Lambda Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueElement.(lambda_expr_1)",0,1,,
Lambda Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueElement.(lambda_expr_2)",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueOffer",2,5,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueuePeek",2,4,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueuePoll",1,3,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueRemove",1,5,,
Lambda Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueRemove.(lambda_expr_1)",0,1,,
Lambda Method,"org.apache.commons.collections4.queue.AbstractQueueTest.testQueueRemove.(lambda_expr_2)",0,1,,
Public Method,"org.apache.commons.collections4.queue.AbstractQueueTest.verify",1,2,,
Public Generic Class,"org.apache.commons.collections4.queue.CircularFifoQueue",2,40,1,4
Public Constructor,"org.apache.commons.collections4.queue.CircularFifoQueue.CircularFifoQueue",0,1,,
Public Constructor,"org.apache.commons.collections4.queue.CircularFifoQueue.CircularFifoQueue",1,2,,
Public Constructor,"org.apache.commons.collections4.queue.CircularFifoQueue.CircularFifoQueue",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.CircularFifoQueue.E",0,0,0,0
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.add",1,4,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.clear",0,1,,
Private Method,"org.apache.commons.collections4.queue.CircularFifoQueue.decrement",1,2,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.element",1,2,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.get",1,2,,
Private Method,"org.apache.commons.collections4.queue.CircularFifoQueue.increment",1,2,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.isAtFullCapacity",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.isEmpty",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.isFull",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.iterator",0,1,,
Anonymous Class,"org.apache.commons.collections4.queue.CircularFifoQueue.iterator.(Anon_1)",3,9,3,6
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.iterator.(Anon_1).hasNext",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.iterator.(Anon_1).next",1,2,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.iterator.(Anon_1).remove",3,6,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.maxSize",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.peek",1,2,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.poll",1,2,,
Private Method,"org.apache.commons.collections4.queue.CircularFifoQueue.readObject",1,3,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.remove",2,4,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueue.size",1,4,,
Private Method,"org.apache.commons.collections4.queue.CircularFifoQueue.writeObject",1,2,,
Public Generic Class,"org.apache.commons.collections4.queue.CircularFifoQueueTest",1,39,1,3
Public Constructor,"org.apache.commons.collections4.queue.CircularFifoQueueTest.CircularFifoQueueTest",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.CircularFifoQueueTest.E",0,0,0,0
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.getCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.getCompatibilityVersion",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.isFailFastSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.isNullSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testAddNull",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testAddNull.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testCircularFifoQueueCircular",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testCircularFifoQueueRemove",1,3,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testCircularFifoQueueRemove.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException1",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException1.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException2",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException2.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException3",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testConstructorException3.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testDefaultSizeAndGetError1",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testDefaultSizeAndGetError1.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testDefaultSizeAndGetError2",0,2,,
Lambda Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testDefaultSizeAndGetError2.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testGetIndex",1,3,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError1",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError2",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError3",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError4",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError5",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError6",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError7",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError8",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError9",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.testRepeatedSerialization",0,1,,
Public Method,"org.apache.commons.collections4.queue.CircularFifoQueueTest.verify",1,2,,
Public Generic Class,"org.apache.commons.collections4.queue.PredicatedQueue",0,8,1,1
TypeVariable,"org.apache.commons.collections4.queue.PredicatedQueue.E",0,0,0,0
Protected Constructor,"org.apache.commons.collections4.queue.PredicatedQueue.PredicatedQueue",0,1,,
Protected Method,"org.apache.commons.collections4.queue.PredicatedQueue.decorated",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueue.element",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueue.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueue.peek",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueue.poll",0,1,,
Public Static Generic Method,"org.apache.commons.collections4.queue.PredicatedQueue.predicatedQueue",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.PredicatedQueue.predicatedQueue.E",0,0,0,0
Public Method,"org.apache.commons.collections4.queue.PredicatedQueue.remove",0,1,,
Public Generic Class,"org.apache.commons.collections4.queue.PredicatedQueueTest",0,10,1,1
Lambda Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.(lambda_expr_1)",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.PredicatedQueueTest.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.queue.PredicatedQueueTest.PredicatedQueueTest",0,1,,
Protected Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.decorateCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.getCompatibilityVersion",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.makeFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.makeTestQueue",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.testGet",0,1,,
Public Method,"org.apache.commons.collections4.queue.PredicatedQueueTest.testRemove",0,1,,
Public Generic Class,"org.apache.commons.collections4.queue.SynchronizedQueue",1,12,1,2
TypeVariable,"org.apache.commons.collections4.queue.SynchronizedQueue.E",0,0,0,0
Protected Constructor,"org.apache.commons.collections4.queue.SynchronizedQueue.SynchronizedQueue",0,1,,
Protected Constructor,"org.apache.commons.collections4.queue.SynchronizedQueue.SynchronizedQueue",0,1,,
Protected Method,"org.apache.commons.collections4.queue.SynchronizedQueue.decorated",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.element",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.equals",1,2,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.hashCode",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.peek",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.poll",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueue.remove",0,1,,
Public Static Generic Method,"org.apache.commons.collections4.queue.SynchronizedQueue.synchronizedQueue",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.SynchronizedQueue.synchronizedQueue.E",0,0,0,0
Public Generic Class,"org.apache.commons.collections4.queue.SynchronizedQueueTest",0,5,1,1
Public Constructor,"org.apache.commons.collections4.queue.SynchronizedQueueTest.SynchronizedQueueTest",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.SynchronizedQueueTest.T",0,0,0,0
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueueTest.getCompatibilityVersion",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueueTest.makeObject",0,1,,
Public Static Method,"org.apache.commons.collections4.queue.SynchronizedQueueTest.suite",0,1,,
Public Method,"org.apache.commons.collections4.queue.SynchronizedQueueTest.testCreate",0,1,,
Public Generic Class,"org.apache.commons.collections4.queue.TransformedQueue",2,11,1,3
TypeVariable,"org.apache.commons.collections4.queue.TransformedQueue.E",0,0,0,0
Protected Constructor,"org.apache.commons.collections4.queue.TransformedQueue.TransformedQueue",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueue.element",0,1,,
Protected Method,"org.apache.commons.collections4.queue.TransformedQueue.getQueue",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueue.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueue.peek",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueue.poll",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueue.remove",0,1,,
Public Static Generic Method,"org.apache.commons.collections4.queue.TransformedQueue.transformedQueue",2,3,,
TypeVariable,"org.apache.commons.collections4.queue.TransformedQueue.transformedQueue.E",0,0,0,0
Public Static Generic Method,"org.apache.commons.collections4.queue.TransformedQueue.transformingQueue",0,1,,
TypeVariable,"org.apache.commons.collections4.queue.TransformedQueue.transformingQueue.E",0,0,0,0
Public Generic Class,"org.apache.commons.collections4.queue.TransformedQueueTest",1,10,1,2
TypeVariable,"org.apache.commons.collections4.queue.TransformedQueueTest.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.queue.TransformedQueueTest.TransformedQueueTest",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.getCompatibilityVersion",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.makeFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.testTransformedQueue",1,2,,
Public Method,"org.apache.commons.collections4.queue.TransformedQueueTest.testTransformedQueue_decorateTransform",1,2,,
Public Generic Class,"org.apache.commons.collections4.queue.UnmodifiableQueue",1,16,1,2
TypeVariable,"org.apache.commons.collections4.queue.UnmodifiableQueue.E",0,0,0,0
Private Constructor,"org.apache.commons.collections4.queue.UnmodifiableQueue.UnmodifiableQueue",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.add",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.addAll",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.clear",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.iterator",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.offer",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.poll",0,1,,
Private Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.readObject",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.remove",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.remove",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.removeAll",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.removeIf",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.retainAll",0,1,,
Public Static Generic Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.unmodifiableQueue",1,2,,
TypeVariable,"org.apache.commons.collections4.queue.UnmodifiableQueue.unmodifiableQueue.E",0,0,0,0
Private Method,"org.apache.commons.collections4.queue.UnmodifiableQueue.writeObject",0,1,,
Public Generic Class,"org.apache.commons.collections4.queue.UnmodifiableQueueTest",0,19,1,1
TypeVariable,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.E",0,0,0,0
Public Constructor,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.UnmodifiableQueueTest",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.getCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.getCompatibilityVersion",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.isAddSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.isNullSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.isRemoveSupported",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeConfirmedCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeConfirmedFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeFullCollection",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.makeObject",0,1,,
Public Method,"org.apache.commons.collections4.queue.UnmodifiableQueueTest.testDecorateFactory",0,2,,
